year,month,day,dw_solar_50,dw_solar_75,dw_solar_90,dw_solar_99,uw_solar_50,uw_solar_75,uw_solar_90,uw_solar_99,direct_n_50,direct_n_75,direct_n_90,direct_n_99,dw_solar_sum,uw_solar_sum,direct_n_sum
2011,8,13,-0.8,550.025,847.0300000000002,933.8369999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,369517.9,0.0,0.0
2011,8,14,-1.0,520.2,845.9000000000001,988.0929999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,363985.6,0.0,0.0
2011,8,15,-1.5,460.3,861.12,984.2269999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,352661.6,0.0,0.0
2011,8,16,1.65,505.95,869.35,964.8029999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,368614.8,0.0,0.0
2011,8,17,-1.2,531.625,858.9300000000001,998.8909999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,363596.8,0.0,0.0
2011,8,18,-1.1,537.85,852.1000000000001,976.9259999999994,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,372416.9,0.0,0.0
2011,8,19,-1.5,590.0,887.91,931.9489999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,377994.0,0.0,0.0
2011,8,20,-0.2,433.05,857.36,955.0639999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,333687.7,0.0,0.0
2011,8,21,-1.35,453.0,849.7500000000002,1028.8309999999992,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,351771.7,9.0,0.0
2011,8,22,2.3499999999999996,296.59999999999997,631.140000000001,1007.233999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,264488.7,0.0,0.0
2011,8,23,0.15000000000000002,467.9,797.4200000000003,1070.2619999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,348838.5,0.0,0.0
2011,8,24,3.4,355.45,712.7600000000001,1083.0329999999985,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,297645.6,0.0,0.0
2011,8,25,-0.1,343.475,776.94,1011.9159999999995,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,295298.5,23.0,0.0
2011,8,26,1.5,312.25,655.0600000000001,1056.5079999999996,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,275309.8,29.0,0.0
2011,8,27,0.7,538.4,867.0600000000002,1056.3220000000001,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,376196.3,0.0,0.0
2011,8,28,2.5,447.725,836.2700000000001,1044.8589999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,337348.7,0.0,0.0
2011,8,29,2.2,344.675,738.8800000000001,1088.366,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,296617.4,47.0,0.0
2011,8,30,1.8,209.925,734.3100000000018,1082.3929999999998,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,237508.5,104.0,0.0
2011,8,31,2.5,334.675,895.2300000000001,1080.2199999999978,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,316876.4,23.0,0.0
2011,9,1,1.1,543.05,930.31,1041.7809999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,384578.8,1.0,0.0
2011,9,2,-0.1,491.175,917.3100000000002,1023.583,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,372888.7,0.0,0.0
2011,9,3,-0.8,598.775,952.9800000000002,1003.6199999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,408080.5,0.0,0.0
2011,9,4,-1.65,634.05,934.2100000000003,991.3,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,415053.1,0.0,0.0
2011,9,5,-2.3,633.175,925.3100000000002,983.6,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,412695.7,0.0,0.0
2011,9,6,-1.5,596.375,901.1400000000003,1077.5589999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,405299.3,0.0,0.0
2011,9,7,1.2,511.55,922.4800000000008,1078.588,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,382327.8,0.0,0.0
2011,9,8,0.0,565.35,917.4200000000001,1110.1809999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,404740.9,0.0,0.0
2011,9,9,0.05,610.425,945.4300000000002,1076.283,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,410026.8,0.0,0.0
2011,9,10,1.4,466.225,931.83,1078.1859999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,364839.9,0.0,0.0
2011,9,11,0.55,585.475,815.37,1027.783,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,374898.8,0.0,0.0
2011,9,12,2.3,604.0500000000001,982.7300000000001,1043.3709999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,420082.8,0.0,0.0
2011,9,13,0.2,653.25,960.7800000000002,1048.771,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,430814.0,0.0,0.0
2011,9,14,2.3,388.025,666.21,1076.7019999999973,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,306091.0,0.0,0.0
2011,9,15,5.7,366.35,720.5000000000002,1112.6229999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,306594.5,0.0,0.0
2011,9,16,0.65,622.875,994.0300000000001,1083.9519999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,432734.2,0.0,0.0
2011,9,17,2.25,661.375,995.7,1053.361,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,436183.0,0.0,0.0
2011,9,18,-0.30000000000000004,541.25,831.6200000000001,1140.2129999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,378047.7,0.0,0.0
2011,9,19,6.0,590.5,934.71,1116.861,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,399845.8,0.0,0.0
2011,9,20,0.95,647.875,996.8400000000004,1101.4529999999993,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,432137.4,0.0,0.0
2011,9,21,2.95,661.7,979.9000000000004,1073.0689999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,443760.4,0.0,0.0
2011,9,22,2.6,673.75,1005.31,1067.266,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,444017.2,0.0,0.0
2011,9,23,0.4,579.375,946.9700000000001,1153.0029999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,415279.1,12.0,0.0
2011,9,24,0.25,551.0,929.97,1108.1719999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,398048.7,0.0,0.0
2011,9,25,4.300000000000001,663.05,999.2700000000001,1065.661,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,450223.7,0.0,0.0
2011,9,26,3.9,584.675,978.2600000000001,1116.5239999999992,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,424024.9,0.0,0.0
2011,9,27,5.25,711.4749999999999,1024.9600000000003,1103.2689999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,454152.1,0.0,0.0
2011,9,28,5.85,660.05,1016.3900000000001,1114.583,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,453025.0,0.0,0.0
2011,9,29,5.7,696.9499999999999,1015.3000000000002,1134.366,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,460001.8,0.0,0.0
2011,9,30,5.1,624.65,1033.72,1076.983,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,440073.7,0.0,0.0
2011,10,1,3.05,694.9749999999999,948.5400000000001,1091.083,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,443842.8,1.0,0.0
2011,10,2,5.0,658.675,1001.1900000000002,1118.8909999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,443274.2,0.0,0.0
2011,10,3,4.9,618.05,1000.35,1195.4769999999985,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,440399.9,0.0,0.0
2011,10,4,0.6,603.275,1008.2700000000001,1137.3319999999999,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,433813.1,19.0,0.0
2011,10,5,8.45,295.35,475.82000000000056,1075.9489999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,251489.5,0.0,0.0
2011,10,6,7.6,384.225,670.8,1210.5739999999987,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,323798.9,0.0,0.0
2011,10,7,7.300000000000001,640.875,1022.7200000000001,1154.3209999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,448097.4,0.0,0.0
2011,10,8,2.05,548.75,1037.02,1122.6209999999994,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,403032.0,37.0,0.0
2011,10,9,8.2,581.975,988.7900000000002,1183.4739999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,417571.2,0.0,0.0
2011,10,10,3.8,687.275,1048.4600000000003,1130.1329999999996,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,462126.0,28.0,0.0
2011,10,11,7.9,413.25,969.6800000000002,1189.7079999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,373449.3,0.0,0.0
2011,10,12,1.5,447.175,974.2900000000002,1205.9209999999994,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,381552.1,25.0,0.0
2011,10,13,15.05,698.525,986.3800000000001,1150.6789999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,441660.8,0.0,0.0
2011,10,14,8.5,177.125,514.3800000000005,1061.789999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,228215.8,0.0,0.0
2011,10,15,6.1,292.725,704.4900000000002,1290.9759999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,296420.9,0.0,0.0
2011,10,16,0.6499999999999999,554.025,976.6500000000001,1164.705,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,401927.4,28.0,0.0
2011,10,17,12.1,623.725,986.87,1208.815,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,434653.7,0.0,0.0
2011,10,18,1.9500000000000002,584.2,982.5800000000003,1192.5349999999999,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,437441.7,33.0,0.0
2011,10,19,3.55,672.6750000000001,988.9000000000001,1146.353999999999,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,446967.7,17.0,0.0
2011,10,20,5.15,650.175,1040.23,1158.8919999999994,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,433498.4,16.0,0.0
2011,10,21,15.350000000000001,506.15,997.5300000000001,1183.0199999999988,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,390324.9,0.0,0.0
2011,10,22,-0.3,394.29999999999995,871.5600000000003,1293.9729999999981,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,349077.1,75.0,0.0
2011,10,23,5.95,349.225,753.37,1076.254,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,309065.5,0.0,0.0
2011,10,24,9.8,345.025,631.5300000000001,917.588,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,266126.7,0.0,0.0
2011,10,25,1.7,260.35,515.7400000000001,1002.5129999999997,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,228484.7,23.0,0.0
2011,10,26,7.35,174.675,715.6900000000011,1072.7909999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,238381.5,0.0,0.0
2011,10,27,5.85,210.2,445.8400000000006,848.2739999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,204512.9,0.0,0.0
2011,10,28,10.6,386.625,642.2100000000002,1193.3469999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,310927.0,0.0,0.0
2011,10,29,4.55,345.725,605.5700000000002,1042.0549999999994,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,269298.9,0.0,0.0
2011,10,30,10.3,131.025,212.81000000000003,673.0519999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,128005.4,0.0,0.0
2011,10,31,13.75,233.925,584.0500000000001,1265.7,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,264815.1,0.0,0.0
2011,11,1,6.05,541.9250000000001,858.9300000000001,1250.7149999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,380986.0,1.0,0.0
2011,11,2,7.25,436.675,939.4100000000003,1251.8220000000001,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,378363.5,38.0,0.0
2011,11,3,22.8,545.8249999999999,1014.9700000000001,1352.2499999999975,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,401245.5,0.0,0.0
2011,11,4,13.2,574.175,985.22,1229.3159999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,414642.5,0.0,0.0
2011,11,5,19.1,260.04999999999995,622.1700000000003,1091.0449999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,258700.2,1.0,0.0
2011,11,6,30.5,333.6,985.33,1145.1789999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,336686.4,1.0,0.0
2011,11,7,17.65,510.975,895.6300000000007,1078.5159999999994,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,375507.5,0.0,0.0
2011,11,8,20.15,215.1,562.8300000000003,874.3109999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,231301.0,0.0,0.0
2011,11,9,12.75,187.125,394.8400000000001,775.0809999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,180207.6,0.0,0.0
2011,11,10,5.95,157.72500000000002,747.7900000000005,1067.071,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,270451.4,0.0,0.0
2011,11,11,8.45,256.1,708.44,1105.7199999999978,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,257572.7,0.0,0.0
2011,11,12,-9999.9,1.9,69.56000000000009,262.94399999999996,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,25656.9,819.0,0.0
2011,11,13,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2011,11,14,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2011,11,15,-9999.9,-9999.9,-2.8,-1.3,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1110.0,0.0
2011,11,16,5.4,693.925,1042.9700000000003,1141.4,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,463590.1,27.0,0.0
2011,11,17,13.45,638.375,968.95,1254.061,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,457497.0,0.0,0.0
2011,11,18,27.6,495.7,1008.6000000000001,1168.577999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,403508.2,0.0,0.0
2011,11,19,24.35,615.925,1040.9300000000003,1243.1599999999994,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,451549.2,0.0,0.0
2011,11,20,4.7,438.65,889.1300000000002,1245.815,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,359138.0,1.0,0.0
2011,11,21,0.3,56.824999999999996,456.92000000000155,1114.4009999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,160863.6,0.0,0.0
2011,11,22,3.2,109.125,480.8800000000002,1187.9619999999995,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,194951.0,35.0,0.0
2011,11,23,20.8,517.375,947.3200000000011,1139.1819999999993,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,395311.7,0.0,0.0
2011,11,24,1.55,610.8,1023.12,1207.2799999999993,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,430323.7,49.0,0.0
2011,11,25,26.25,190.2,730.1500000000003,1219.588,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,274734.2,0.0,0.0
2011,11,26,21.6,473.75,946.2500000000006,1186.071,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,390804.7,0.0,0.0
2011,11,27,9.25,65.97500000000001,162.1800000000001,610.7939999999994,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,75475.0,0.0,0.0
2011,11,28,17.9,238.9,759.4300000000001,1217.6839999999986,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,294404.8,0.0,0.0
2011,11,29,6.55,472.65,929.6100000000007,1181.9149999999977,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,386652.9,37.0,0.0
2011,11,30,36.55,707.675,1070.92,1160.2099999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,458646.1,0.0,0.0
2011,12,1,40.2,715.8,1061.22,1194.6709999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,475214.0,1.0,0.0
2011,12,2,18.95,680.6,1059.7600000000002,1161.2749999999992,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,464364.8,0.0,0.0
2011,12,3,35.5,498.7,879.7300000000001,1197.2649999999994,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,383245.3,0.0,0.0
2011,12,4,20.65,253.15,513.730000000002,1232.5009999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,252635.7,0.0,0.0
2011,12,5,6.9,268.175,653.6,1184.5619999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,273841.6,0.0,0.0
2011,12,6,49.3,529.75,903.1100000000001,1132.9979999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,406325.0,0.0,0.0
2011,12,7,13.100000000000001,442.05,720.0300000000003,1202.9499999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,362102.7,0.0,0.0
2011,12,8,19.8,223.4,1035.91,1144.661,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,374743.0,19.0,0.0
2011,12,9,41.0,684.625,1076.53,1191.4859999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,486795.6,0.0,0.0
2011,12,10,25.95,637.875,1060.11,1194.0569999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,449654.5,0.0,0.0
2011,12,11,-1.4,261.625,829.4600000000002,1187.4689999999987,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,303818.3,99.0,0.0
2011,12,12,6.95,308.7,540.3400000000003,911.7199999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,240628.9,0.0,0.0
2011,12,13,17.450000000000003,133.1,224.28000000000023,477.5299999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,119378.8,0.0,0.0
2011,12,14,25.8,401.325,927.680000000001,1189.649,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,351587.6,0.0,0.0
2011,12,15,25.35,238.8,815.61,1122.861,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,294145.6,0.0,0.0
2011,12,16,26.2,573.675,895.6300000000008,1190.8220000000001,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,422881.6,12.0,0.0
2011,12,17,27.6,657.2,1019.9700000000004,1195.6819999999993,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,457685.8,0.0,0.0
2011,12,18,31.95,593.6,1047.41,1167.4939999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,432379.4,9.0,0.0
2011,12,19,4.75,576.275,1039.41,1165.3589999999997,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,433896.3,47.0,0.0
2011,12,20,23.200000000000003,661.3249999999999,995.02,1194.6349999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,456038.9,0.0,0.0
2011,12,21,0.7,603.625,1037.1700000000005,1204.3539999999998,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,412636.0,96.0,0.0
2011,12,22,49.65,746.6750000000001,1078.250000000001,1228.8639999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,481407.2,0.0,0.0
2011,12,23,31.55,601.525,934.8200000000011,1187.1009999999985,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,445312.8,0.0,0.0
2011,12,24,44.3,588.875,1073.8700000000003,1275.983,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,435516.0,0.0,0.0
2011,12,25,31.6,417.2,989.2600000000001,1162.8349999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,387065.4,0.0,0.0
2011,12,26,22.05,299.22499999999997,703.6500000000001,1106.783,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,283962.3,0.0,0.0
2011,12,27,10.25,146.05,287.89000000000016,563.1799999999992,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,125121.7,0.0,0.0
2011,12,28,7.75,183.975,578.2200000000003,1132.3689999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,214488.7,0.0,0.0
2011,12,29,25.5,236.425,566.3700000000005,1018.2779999999971,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,230895.1,17.0,0.0
2011,12,30,10.25,484.525,980.2400000000002,1167.866,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,402747.4,33.0,0.0
2011,12,31,-2.2,432.625,884.8300000000006,1212.5459999999991,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,358202.1,118.0,0.0
2012,1,1,39.3,538.65,1007.87,1259.1739999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,428770.4,1.0,0.0
2012,1,2,9.350000000000001,211.85000000000002,433.87000000000023,1244.8029999999987,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,216727.1,0.0,0.0
2012,1,3,24.9,433.825,638.0400000000002,1063.299999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,299701.1,0.0,0.0
2012,1,4,23.4,468.8,766.1100000000001,1182.771,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,359546.3,0.0,0.0
2012,1,5,33.0,384.625,585.4000000000005,1006.3499999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,291416.8,0.0,0.0
2012,1,6,16.2,311.92499999999995,394.72,495.70099999999957,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,201604.0,0.0,0.0
2012,1,7,12.75,176.675,267.02000000000015,437.6599999999994,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,127226.7,0.0,0.0
2012,1,8,3.6500000000000004,133.9,282.53000000000014,451.0149999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,118230.2,0.0,0.0
2012,1,9,16.35,308.9,625.6500000000003,1166.5399999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,280987.4,0.0,0.0
2012,1,10,13.55,633.4749999999999,1062.7700000000002,1172.4739999999997,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,455936.2,28.0,0.0
2012,1,11,30.05,488.15000000000003,896.9900000000001,1238.1959999999938,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,390762.8,0.0,0.0
2012,1,12,14.350000000000001,681.9,1040.73,1136.7329999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,467681.0,1.0,0.0
2012,1,13,-2.3,392.5,823.3199999999999,1078.6709999999998,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,318043.3,139.0,0.0
2012,1,14,18.45,687.425,1035.8600000000004,1121.961,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,468847.4,11.0,0.0
2012,1,15,29.950000000000003,772.275,1072.44,1128.9879999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,501041.5,0.0,0.0
2012,1,16,29.65,727.8249999999999,1040.6700000000005,1175.3199999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,491202.8,0.0,0.0
2012,1,17,37.6,397.5,874.52,1171.493,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,353754.2,0.0,0.0
2012,1,18,27.65,375.40000000000003,625.1000000000003,1182.1599999999994,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,284288.7,0.0,0.0
2012,1,19,9.05,94.27499999999999,145.03000000000003,240.73199999999989,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,72569.9,0.0,0.0
2012,1,20,15.65,143.02499999999998,810.7300000000004,1179.6809999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,273093.1,0.0,0.0
2012,1,21,37.55,715.425,1048.61,1182.9589999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,468533.0,0.0,0.0
2012,1,22,29.5,753.55,1077.15,1166.6589999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,480356.1,0.0,0.0
2012,1,23,38.85,689.925,1052.84,1157.032,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,473210.2,0.0,0.0
