year,month,day,dw_solar_50,dw_solar_75,dw_solar_90,dw_solar_99,uw_solar_50,uw_solar_75,uw_solar_90,uw_solar_99,dw_solar_sum,uw_solar_sum
2005,2,21,-4.4,626.3,969.7400000000001,1099.8419999999999,-9999.9,-9999.9,-9999.9,-9999.9,428722.4,0.0
2005,2,22,-4.5,476.075,1028.39,1070.5439999999999,-9999.9,-9999.9,-9999.9,-9999.9,399509.8,0.0
2005,2,23,-4.4,559.7,1016.45,1118.705,-9999.9,-9999.9,-9999.9,-9999.9,419743.4,0.0
2005,2,24,-5.25,607.55,1014.6600000000001,1071.561,-9999.9,-9999.9,-9999.9,-9999.9,433037.8,0.0
2005,2,25,-5.4,616.05,978.9,1107.2059999999997,-9999.9,-9999.9,-9999.9,-9999.9,422034.8,0.0
2005,2,26,-3.9,600.525,887.9200000000001,1091.4589999999998,-9999.9,-9999.9,-9999.9,-9999.9,402101.2,0.0
2005,2,27,-2.25,510.35,1032.4800000000002,1118.661,-9999.9,-9999.9,-9999.9,-9999.9,403655.0,0.0
2005,2,28,-2.7,699.275,1062.2,1128.4,-9999.9,-9999.9,-9999.9,-9999.9,468664.6,0.0
2005,3,1,-4.5,725.825,1037.03,1102.383,-9999.9,-9999.9,-9999.9,-9999.9,471027.1,0.0
2005,3,2,-4.0,648.4499999999999,1037.9,1107.083,-9999.9,-9999.9,-9999.9,-9999.9,431015.7,0.0
2005,3,3,-4.5,710.45,1027.54,1092.8,-9999.9,-9999.9,-9999.9,-9999.9,463043.5,0.0
2005,3,4,-4.65,732.675,1048.17,1110.6,-9999.9,-9999.9,-9999.9,-9999.9,468953.6,0.0
2005,3,5,-4.300000000000001,728.175,1060.25,1124.261,-9999.9,-9999.9,-9999.9,-9999.9,476140.9,0.0
2005,3,6,0.7,734.525,1054.5800000000004,1122.3049999999998,-9999.9,-9999.9,-9999.9,-9999.9,476613.2,0.0
2005,3,7,-3.8499999999999996,734.775,1053.35,1120.6,-9999.9,-9999.9,-9999.9,-9999.9,478304.9,0.0
2005,3,8,-5.55,669.9000000000001,1005.2700000000001,1121.9939999999995,-9999.9,-9999.9,-9999.9,-9999.9,452943.0,0.0
2005,3,9,-2.65,610.725,1084.1,1138.422,-9999.9,-9999.9,-9999.9,-9999.9,451204.5,0.0
2005,3,10,0.0,730.025,1073.21,1158.622,-9999.9,-9999.9,-9999.9,-9999.9,476893.1,0.0
2005,3,11,0.65,613.125,1027.91,1206.7039999999993,-9999.9,-9999.9,-9999.9,-9999.9,442110.0,0.0
2005,3,12,0.9,283.7,893.7500000000002,1219.4229999999995,-9999.9,-9999.9,-9999.9,-9999.9,310205.2,0.0
2005,3,13,2.2,518.2750000000001,1110.71,1176.3,-9999.9,-9999.9,-9999.9,-9999.9,417318.1,0.0
2005,3,14,0.4,674.5500000000001,987.9300000000001,1233.9379999999994,-9999.9,-9999.9,-9999.9,-9999.9,444544.5,0.0
2005,3,15,1.55,607.7,1117.3200000000002,1178.6,-9999.9,-9999.9,-9999.9,-9999.9,460862.2,0.0
2005,3,16,1.55,738.125,1050.23,1136.349,-9999.9,-9999.9,-9999.9,-9999.9,489671.5,0.0
2005,3,17,-0.19999999999999998,748.625,1078.1400000000003,1146.622,-9999.9,-9999.9,-9999.9,-9999.9,492281.8,0.0
2005,3,18,-1.0,658.4000000000001,1022.5300000000001,1189.2399999999996,-9999.9,-9999.9,-9999.9,-9999.9,454802.8,0.0
2005,3,19,1.0,539.65,926.9600000000002,1233.6859999999997,-9999.9,-9999.9,-9999.9,-9999.9,384886.7,0.0
2005,3,20,1.9000000000000001,341.52500000000003,803.01,1296.6909999999998,-9999.9,-9999.9,-9999.9,-9999.9,320368.2,0.0
2005,3,21,1.2000000000000002,476.70000000000005,1048.42,1232.0569999999996,-9999.9,-9999.9,-9999.9,-9999.9,397315.3,0.0
2005,3,22,3.05,722.9,1074.2300000000002,1149.8319999999999,-9999.9,-9999.9,-9999.9,-9999.9,488338.5,0.0
2005,3,23,2.05,592.7,1102.2800000000002,1150.522,-9999.9,-9999.9,-9999.9,-9999.9,461282.6,0.0
2005,3,24,3.95,506.47499999999997,1114.25,1175.3220000000001,-9999.9,-9999.9,-9999.9,-9999.9,422581.0,0.0
2005,3,25,4.0,497.09999999999997,1039.9,1280.422,-9999.9,-9999.9,-9999.9,-9999.9,422289.8,0.0
2005,3,26,4.9,441.625,967.7500000000001,1195.6309999999994,-9999.9,-9999.9,-9999.9,-9999.9,385890.5,0.0
2005,3,27,2.6,405.625,965.0600000000001,1283.0979999999997,-9999.9,-9999.9,-9999.9,-9999.9,382153.8,0.0
2005,3,28,-0.1,452.925,855.3199999999999,1209.1029999999998,-9999.9,-9999.9,-9999.9,-9999.9,352310.2,0.0
2005,3,29,8.25,782.925,1090.74,1204.5469999999998,-9999.9,-9999.9,-9999.9,-9999.9,506944.3,0.0
2005,3,30,7.1,634.75,965.8300000000005,1296.5349999999999,-9999.9,-9999.9,-9999.9,-9999.9,451184.7,0.0
2005,3,31,10.850000000000001,401.075,633.0000000000001,1188.7249999999976,-9999.9,-9999.9,-9999.9,-9999.9,311456.0,0.0
2005,4,1,3.6,556.3,1096.0400000000002,1282.427,-9999.9,-9999.9,-9999.9,-9999.9,430070.2,0.0
2005,4,2,9.1,677.575,1038.7200000000005,1333.2369999999999,-9999.9,-9999.9,-9999.9,-9999.9,474296.4,0.0
2005,4,3,18.450000000000003,728.025,1094.82,1202.6,-9999.9,-9999.9,-9999.9,-9999.9,504769.8,0.0
2005,4,4,6.95,770.3,1089.9500000000003,1263.5129999999997,-9999.9,-9999.9,-9999.9,-9999.9,516483.8,0.0
2005,4,5,18.3,793.2249999999999,1095.33,1236.705,-9999.9,-9999.9,-9999.9,-9999.9,518580.0,0.0
2005,4,6,16.7,835.875,1149.88,1216.883,-9999.9,-9999.9,-9999.9,-9999.9,540980.6,0.0
2005,4,7,18.9,813.2750000000001,1129.83,1191.261,-9999.9,-9999.9,-9999.9,-9999.9,528103.9,0.0
2005,4,8,21.15,813.3000000000001,1114.82,1183.4,-9999.9,-9999.9,-9999.9,-9999.9,529009.7,0.0
2005,4,9,10.95,796.6,1107.7800000000002,1200.261,-9999.9,-9999.9,-9999.9,-9999.9,519829.9,0.0
2005,4,10,21.15,809.475,1117.0500000000002,1194.766,-9999.9,-9999.9,-9999.9,-9999.9,529594.8,0.0
2005,4,11,19.85,721.625,1076.4900000000002,1369.4229999999986,-9999.9,-9999.9,-9999.9,-9999.9,509278.6,0.0
2005,4,12,14.8,541.05,908.2000000000002,1204.4269999999979,-9999.9,-9999.9,-9999.9,-9999.9,402879.4,0.0
2005,4,13,19.15,378.15,832.4800000000005,1217.605,-9999.9,-9999.9,-9999.9,-9999.9,348342.7,0.0
2005,4,14,25.85,415.6,888.5700000000002,1321.8469999999998,-9999.9,-9999.9,-9999.9,-9999.9,370242.1,0.0
2005,4,15,25.35,313.92499999999995,881.5400000000008,1314.0039999999983,-9999.9,-9999.9,-9999.9,-9999.9,334296.2,0.0
2005,4,16,29.25,363.65,1009.7900000000006,1298.7639999999997,-9999.9,-9999.9,-9999.9,-9999.9,378750.8,0.0
2005,4,17,35.9,682.8,999.5300000000002,1402.6429999999984,-9999.9,-9999.9,-9999.9,-9999.9,483788.7,0.0
2005,4,18,1.1,701.775,1153.43,1215.3,-9999.9,-9999.9,-9999.9,-9999.9,507124.3,0.0
2005,4,19,-3.5,810.75,1161.15,1220.4,-9999.9,-9999.9,-9999.9,-9999.9,533527.9,0.0
2005,4,20,2.65,846.075,1161.02,1222.422,-9999.9,-9999.9,-9999.9,-9999.9,549732.0,0.0
2005,4,21,-1.9000000000000001,823.0,1149.0700000000004,1209.083,-9999.9,-9999.9,-9999.9,-9999.9,533899.4,0.0
2005,4,22,-0.65,839.4,1165.8600000000001,1232.3049999999998,-9999.9,-9999.9,-9999.9,-9999.9,547952.5,0.0
2005,4,23,3.75,851.0749999999999,1161.31,1219.3,-9999.9,-9999.9,-9999.9,-9999.9,549866.4,0.0
2005,4,24,-2.0,843.8,1156.1399999999999,1221.361,-9999.9,-9999.9,-9999.9,-9999.9,540986.5,0.0
2005,4,25,-1.05,846.775,1136.6000000000001,1204.461,-9999.9,-9999.9,-9999.9,-9999.9,538350.5,0.0
2005,4,26,-5.0,697.15,1096.5500000000002,1272.8959999999997,-9999.9,-9999.9,-9999.9,-9999.9,477438.8,0.0
2005,4,27,-1.0,572.55,1079.89,1219.2789999999995,-9999.9,-9999.9,-9999.9,-9999.9,429383.8,0.0
2005,4,28,6.1,817.625,1129.12,1197.561,-9999.9,-9999.9,-9999.9,-9999.9,530909.0,0.0
2005,4,29,27.200000000000003,822.875,1108.71,1205.1419999999998,-9999.9,-9999.9,-9999.9,-9999.9,524221.6,0.0
2005,4,30,12.45,799.5999999999999,1114.3800000000003,1173.461,-9999.9,-9999.9,-9999.9,-9999.9,521704.8,0.0
2005,5,1,12.25,762.9499999999999,1090.7100000000005,1315.8229999999996,-9999.9,-9999.9,-9999.9,-9999.9,514598.3,0.0
2005,5,2,23.4,534.9499999999999,937.0900000000003,1211.888,-9999.9,-9999.9,-9999.9,-9999.9,419083.8,0.0
2005,5,3,22.65,502.22499999999997,971.0800000000008,1216.6879999999999,-9999.9,-9999.9,-9999.9,-9999.9,419636.6,0.0
2005,5,4,42.3,417.75,1002.9200000000001,1278.5639999999996,-9999.9,-9999.9,-9999.9,-9999.9,396699.3,0.0
2005,5,5,59.5,562.5,1137.25,1194.222,-9999.9,-9999.9,-9999.9,-9999.9,465667.0,0.0
2005,5,6,41.85,724.5,1130.4500000000003,1198.222,-9999.9,-9999.9,-9999.9,-9999.9,516009.6,0.0
2005,5,7,65.44999999999999,839.575,1140.9,1211.661,-9999.9,-9999.9,-9999.9,-9999.9,554356.7,0.0
2005,5,8,63.2,842.55,1138.3,1195.644,-9999.9,-9999.9,-9999.9,-9999.9,553826.3,0.0
2005,5,9,69.19999999999999,740.0749999999999,1051.16,1261.4539999999988,-9999.9,-9999.9,-9999.9,-9999.9,515960.7,0.0
2005,5,10,66.35,554.5,1134.3200000000002,1196.0439999999999,-9999.9,-9999.9,-9999.9,-9999.9,463622.3,0.0
2005,5,11,66.4,671.6,1141.5500000000002,1199.722,-9999.9,-9999.9,-9999.9,-9999.9,504746.3,0.0
2005,5,12,68.6,842.65,1141.15,1203.8,-9999.9,-9999.9,-9999.9,-9999.9,556005.0,0.0
2005,5,13,58.95,838.2750000000001,1146.3600000000004,1204.261,-9999.9,-9999.9,-9999.9,-9999.9,553049.3,0.0
2005,5,14,84.9,832.125,1153.0100000000002,1206.2879999999998,-9999.9,-9999.9,-9999.9,-9999.9,545951.6,0.0
2005,5,15,83.8,844.6,1144.0100000000002,1205.2,-9999.9,-9999.9,-9999.9,-9999.9,559491.7,0.0
2005,5,16,80.05,853.25,1159.21,1219.6,-9999.9,-9999.9,-9999.9,-9999.9,566416.6,0.0
2005,5,17,78.85,858.4,1162.34,1224.8,-9999.9,-9999.9,-9999.9,-9999.9,568487.4,0.0
2005,5,18,66.35,598.6,1040.21,1363.315,-9999.9,-9999.9,-9999.9,-9999.9,478400.4,0.0
2005,5,19,33.55,760.275,1083.4400000000003,1268.5619999999997,-9999.9,-9999.9,-9999.9,-9999.9,523249.9,0.0
2005,5,20,79.7,470.82500000000005,918.5000000000006,1449.8969999999993,-9999.9,-9999.9,-9999.9,-9999.9,418028.1,0.0
2005,5,21,80.75,607.5,1093.0000000000002,1267.9759999999999,-9999.9,-9999.9,-9999.9,-9999.9,484847.7,0.0
2005,5,22,84.8,538.175,1112.73,1214.9689999999996,-9999.9,-9999.9,-9999.9,-9999.9,460730.9,0.0
2005,5,23,75.9,808.875,1090.0800000000004,1208.7759999999998,-9999.9,-9999.9,-9999.9,-9999.9,534932.7,0.0
2005,5,24,57.95,685.45,1152.92,1244.088,-9999.9,-9999.9,-9999.9,-9999.9,526860.1,0.0
2005,5,25,81.75,673.15,985.0500000000002,1393.4199999999998,-9999.9,-9999.9,-9999.9,-9999.9,499920.1,0.0
2005,5,26,94.9,696.9499999999999,1132.4,1214.083,-9999.9,-9999.9,-9999.9,-9999.9,515208.6,0.0
2005,5,27,41.55,464.4,981.7600000000002,1284.2549999999983,-9999.9,-9999.9,-9999.9,-9999.9,413041.7,0.0
2005,5,28,63.3,479.20000000000005,997.0900000000004,1304.6879999999999,-9999.9,-9999.9,-9999.9,-9999.9,406672.2,0.0
2005,5,29,46.55,503.925,1110.02,1305.7079999999996,-9999.9,-9999.9,-9999.9,-9999.9,436336.6,0.0
2005,5,30,76.15,817.725,1112.8200000000002,1227.0989999999995,-9999.9,-9999.9,-9999.9,-9999.9,538381.2,0.0
2005,5,31,63.05,685.125,1107.0000000000002,1376.616999999999,-9999.9,-9999.9,-9999.9,-9999.9,501728.3,0.0
2005,6,1,81.35,841.35,1125.12,1185.0539999999999,-9999.9,-9999.9,-9999.9,-9999.9,551211.9,0.0
2005,6,2,79.55,827.1500000000001,1130.3200000000002,1207.261,-9999.9,-9999.9,-9999.9,-9999.9,553622.0,0.0
2005,6,3,55.65,796.825,1121.0,1191.861,-9999.9,-9999.9,-9999.9,-9999.9,536039.4,0.0
2005,6,4,98.9,853.9250000000001,1144.74,1196.166,-9999.9,-9999.9,-9999.9,-9999.9,567097.1,0.0
2005,6,5,103.1,863.6,1141.2,1206.361,-9999.9,-9999.9,-9999.9,-9999.9,570180.0,0.0
2005,6,6,105.35,858.125,1166.53,1224.8220000000001,-9999.9,-9999.9,-9999.9,-9999.9,578217.0,0.0
2005,6,7,102.19999999999999,864.65,1137.6200000000003,1214.549,-9999.9,-9999.9,-9999.9,-9999.9,565477.8,0.0
2005,6,8,108.35,856.475,1162.84,1223.961,-9999.9,-9999.9,-9999.9,-9999.9,565161.6,0.0
2005,6,9,80.7,868.625,1135.5600000000002,1194.1,-9999.9,-9999.9,-9999.9,-9999.9,557542.6,0.0
2005,6,10,106.15,861.325,1148.2700000000002,1209.8,-9999.9,-9999.9,-9999.9,-9999.9,572905.5,0.0
2005,6,11,110.0,870.225,1145.21,1204.661,-9999.9,-9999.9,-9999.9,-9999.9,575870.3,0.0
2005,6,12,101.5,605.45,958.1400000000003,1304.6139999999991,-9999.9,-9999.9,-9999.9,-9999.9,459364.3,0.0
2005,6,13,48.8,530.425,1136.81,1214.2129999999997,-9999.9,-9999.9,-9999.9,-9999.9,440899.8,0.0
2005,6,14,100.19999999999999,622.85,943.9700000000004,1354.4539999999968,-9999.9,-9999.9,-9999.9,-9999.9,471807.9,0.0
2005,6,15,58.6,662.675,1136.01,1182.561,-9999.9,-9999.9,-9999.9,-9999.9,477657.3,0.0
2005,6,16,104.7,853.625,1128.3000000000002,1178.8,-9999.9,-9999.9,-9999.9,-9999.9,563410.4,0.0
2005,6,17,104.75,752.35,1068.5700000000004,1232.566,-9999.9,-9999.9,-9999.9,-9999.9,530217.7,0.0
2005,6,18,102.85,836.625,1087.43,1227.8439999999998,-9999.9,-9999.9,-9999.9,-9999.9,551279.3,0.0
2005,6,19,101.4,757.8,1139.83,1195.866,-9999.9,-9999.9,-9999.9,-9999.9,537935.3,0.0
2005,6,20,107.6,832.325,1113.91,1217.7399999999996,-9999.9,-9999.9,-9999.9,-9999.9,558377.2,0.0
2005,6,21,54.05,381.25,721.83,1175.5059999999996,-9999.9,-9999.9,-9999.9,-9999.9,338502.6,0.0
2005,6,22,61.3,287.325,741.4300000000004,1244.874999999999,-9999.9,-9999.9,-9999.9,-9999.9,313400.3,0.0
2005,6,23,26.65,395.025,988.2800000000004,1291.3919999999994,-9999.9,-9999.9,-9999.9,-9999.9,378257.0,0.0
2005,6,24,113.85,524.6500000000001,1031.4500000000003,1366.0369999999998,-9999.9,-9999.9,-9999.9,-9999.9,450545.8,0.0
2005,6,25,95.6,580.1999999999999,1063.44,1283.7399999999996,-9999.9,-9999.9,-9999.9,-9999.9,454879.7,0.0
2005,6,26,118.15,701.8,1138.67,1230.566,-9999.9,-9999.9,-9999.9,-9999.9,529121.7,0.0
2005,6,27,101.45,851.575,1119.3000000000002,1173.7,-9999.9,-9999.9,-9999.9,-9999.9,551626.8,0.0
2005,6,28,78.2,834.8,1117.04,1168.183,-9999.9,-9999.9,-9999.9,-9999.9,547700.4,0.0
2005,6,29,85.25,846.0999999999999,1132.9700000000003,1188.466,-9999.9,-9999.9,-9999.9,-9999.9,555387.8,0.0
2005,6,30,104.3,854.325,1132.8300000000002,1193.11,-9999.9,-9999.9,-9999.9,-9999.9,566096.6,0.0
2005,7,1,101.5,845.675,1130.8300000000002,1191.9,-9999.9,-9999.9,-9999.9,-9999.9,563261.0,0.0
2005,7,2,102.6,851.9000000000001,1123.5700000000004,1184.083,-9999.9,-9999.9,-9999.9,-9999.9,563300.7,0.0
2005,7,3,100.95,627.425,1094.2000000000003,1289.922,-9999.9,-9999.9,-9999.9,-9999.9,494262.3,0.0
2005,7,4,73.80000000000001,617.05,1009.0500000000001,1274.1909999999998,-9999.9,-9999.9,-9999.9,-9999.9,467460.7,0.0
2005,7,5,88.80000000000001,531.1750000000001,928.4100000000003,1225.9789999999996,-9999.9,-9999.9,-9999.9,-9999.9,427286.3,0.0
2005,7,6,82.3,739.7,1128.1100000000001,1178.861,-9999.9,-9999.9,-9999.9,-9999.9,515443.3,0.0
2005,7,7,98.1,844.425,1126.0300000000004,1186.7,-9999.9,-9999.9,-9999.9,-9999.9,560590.0,0.0
2005,7,8,101.9,849.4,1134.41,1188.422,-9999.9,-9999.9,-9999.9,-9999.9,564202.0,0.0
2005,7,9,102.35,856.65,1138.8400000000001,1200.144,-9999.9,-9999.9,-9999.9,-9999.9,568647.9,0.0
2005,7,10,43.7,260.3,570.6400000000007,1287.4649999999974,-9999.9,-9999.9,-9999.9,-9999.9,278917.7,0.0
2005,7,11,35.55,295.475,940.6400000000008,1399.9539999999988,-9999.9,-9999.9,-9999.9,-9999.9,340712.8,0.0
2005,7,12,98.95,715.95,1150.15,1211.205,-9999.9,-9999.9,-9999.9,-9999.9,519037.5,0.0
2005,7,13,73.65,810.35,1102.8400000000001,1328.9099999999999,-9999.9,-9999.9,-9999.9,-9999.9,545260.1,0.0
2005,7,14,29.0,289.70000000000005,585.8199999999999,1161.828999999999,-9999.9,-9999.9,-9999.9,-9999.9,268450.0,0.0
2005,7,15,85.75,474.35,896.35,1313.241999999998,-9999.9,-9999.9,-9999.9,-9999.9,399425.9,0.0
2005,7,16,90.9,599.925,1008.4900000000001,1228.1859999999997,-9999.9,-9999.9,-9999.9,-9999.9,466889.0,0.0
2005,7,17,46.85,591.15,1131.32,1199.427,-9999.9,-9999.9,-9999.9,-9999.9,457067.1,0.0
2005,7,18,95.15,850.375,1157.5700000000002,1234.722,-9999.9,-9999.9,-9999.9,-9999.9,568466.6,0.0
2005,7,19,49.2,657.2750000000001,1006.6100000000001,1204.4919999999993,-9999.9,-9999.9,-9999.9,-9999.9,474878.7,0.0
2005,7,20,88.7,809.975,1156.2700000000002,1208.8,-9999.9,-9999.9,-9999.9,-9999.9,550927.0,0.0
2005,7,21,89.80000000000001,859.125,1143.5300000000002,1204.122,-9999.9,-9999.9,-9999.9,-9999.9,567939.6,0.0
2005,7,22,91.44999999999999,837.575,1120.7700000000002,1193.283,-9999.9,-9999.9,-9999.9,-9999.9,561531.1,0.0
2005,7,23,60.2,307.25,500.9500000000005,974.4229999999995,-9999.9,-9999.9,-9999.9,-9999.9,263343.9,0.0
2005,7,24,87.30000000000001,609.9,1147.24,1218.966,-9999.9,-9999.9,-9999.9,-9999.9,475781.5,0.0
2005,7,25,30.299999999999997,632.1,1010.6400000000001,1277.992999999998,-9999.9,-9999.9,-9999.9,-9999.9,459911.3,0.0
2005,7,26,54.7,485.325,983.1800000000003,1274.5449999999996,-9999.9,-9999.9,-9999.9,-9999.9,418391.0,0.0
2005,7,27,76.2,790.15,1092.43,1163.315,-9999.9,-9999.9,-9999.9,-9999.9,533554.6,0.0
2005,7,28,77.4,612.175,974.1700000000001,1252.0529999999992,-9999.9,-9999.9,-9999.9,-9999.9,465830.3,0.0
2005,7,29,39.55,631.75,1123.21,1181.461,-9999.9,-9999.9,-9999.9,-9999.9,475107.4,0.0
2005,7,30,77.2,842.925,1125.6000000000001,1187.4,-9999.9,-9999.9,-9999.9,-9999.9,554376.1,0.0
2005,7,31,69.15,840.325,1084.54,1190.222,-9999.9,-9999.9,-9999.9,-9999.9,541693.6,0.0
2005,8,1,71.19999999999999,795.775,1113.91,1170.383,-9999.9,-9999.9,-9999.9,-9999.9,533058.7,0.0
2005,8,2,63.7,693.625,1123.9600000000003,1186.961,-9999.9,-9999.9,-9999.9,-9999.9,505435.3,0.0
2005,8,3,73.55,837.8,1101.3,1179.8419999999999,-9999.9,-9999.9,-9999.9,-9999.9,549517.7,0.0
2005,8,4,77.4,841.6,1134.6399999999999,1195.6,-9999.9,-9999.9,-9999.9,-9999.9,549793.8,0.0
2005,8,5,69.55,849.875,1150.1600000000003,1217.661,-9999.9,-9999.9,-9999.9,-9999.9,561901.4,0.0
2005,8,6,70.8,732.65,1031.2000000000005,1329.3639999999966,-9999.9,-9999.9,-9999.9,-9999.9,510688.9,0.0
2005,8,7,9.55,210.95,468.660000000001,1127.6299999999987,-9999.9,-9999.9,-9999.9,-9999.9,213464.4,0.0
2005,8,8,0.6,216.27499999999998,567.8199999999999,1069.9519999999986,-9999.9,-9999.9,-9999.9,-9999.9,223091.5,0.0
2005,8,9,0.6,187.75,487.71,1159.7969999999991,-9999.9,-9999.9,-9999.9,-9999.9,204008.1,0.0
2005,8,10,-3.1,284.85,521.4800000000001,1038.9429999999993,-9999.9,-9999.9,-9999.9,-9999.9,224643.5,0.0
2005,8,11,30.45,456.7,939.7300000000005,1502.7539999999979,-9999.9,-9999.9,-9999.9,-9999.9,397222.4,0.0
2005,8,12,5.6,688.1750000000001,1064.7800000000002,1337.2319999999988,-9999.9,-9999.9,-9999.9,-9999.9,493823.0,0.0
2005,8,13,2.85,736.8499999999999,1155.6299999999999,1220.1539999999998,-9999.9,-9999.9,-9999.9,-9999.9,504523.1,0.0
2005,8,14,1.75,730.975,1130.72,1284.2489999999998,-9999.9,-9999.9,-9999.9,-9999.9,509659.8,0.0
2005,8,15,-3.7,690.3000000000001,1120.7700000000002,1173.783,-9999.9,-9999.9,-9999.9,-9999.9,482370.2,0.0
2005,8,16,-0.8999999999999999,829.175,1131.7800000000002,1196.261,-9999.9,-9999.9,-9999.9,-9999.9,532070.8,0.0
2005,8,17,-1.65,820.85,1115.9900000000002,1187.0,-9999.9,-9999.9,-9999.9,-9999.9,524676.3,0.0
2005,8,18,-2.5,758.15,1072.4300000000003,1258.383,-9999.9,-9999.9,-9999.9,-9999.9,502604.6,0.0
2005,8,19,1.25,430.2,806.2600000000004,1153.765999999998,-9999.9,-9999.9,-9999.9,-9999.9,357111.1,0.0
2005,8,20,40.25,508.17499999999995,1092.1200000000003,1255.4679999999971,-9999.9,-9999.9,-9999.9,-9999.9,420371.7,0.0
2005,8,21,0.44999999999999996,798.975,1112.72,1173.561,-9999.9,-9999.9,-9999.9,-9999.9,521122.7,0.0
2005,8,22,-1.85,799.125,1118.8500000000004,1178.383,-9999.9,-9999.9,-9999.9,-9999.9,519613.1,0.0
2005,8,23,0.44999999999999996,834.075,1135.2000000000003,1196.461,-9999.9,-9999.9,-9999.9,-9999.9,532774.1,0.0
2005,8,24,-2.45,798.7,1094.5700000000002,1191.7879999999998,-9999.9,-9999.9,-9999.9,-9999.9,521079.6,0.0
2005,8,25,-0.55,755.275,1079.2700000000002,1328.9479999999992,-9999.9,-9999.9,-9999.9,-9999.9,517504.3,0.0
2005,8,26,26.75,533.7750000000001,1109.13,1183.9599999999994,-9999.9,-9999.9,-9999.9,-9999.9,431118.8,0.0
2005,8,27,-1.95,516.4,1108.15,1295.5109999999995,-9999.9,-9999.9,-9999.9,-9999.9,439859.4,0.0
2005,8,28,-0.6,554.075,967.5400000000001,1276.2879999999998,-9999.9,-9999.9,-9999.9,-9999.9,439170.8,0.0
2005,8,29,10.0,443.20000000000005,874.3100000000004,1363.1569999999997,-9999.9,-9999.9,-9999.9,-9999.9,363083.0,0.0
2005,8,30,13.0,375.45,967.44,1183.522,-9999.9,-9999.9,-9999.9,-9999.9,365540.2,0.0
2005,8,31,17.9,435.925,1120.81,1183.422,-9999.9,-9999.9,-9999.9,-9999.9,417993.4,0.0
2005,9,1,23.9,820.375,1127.8700000000003,1193.383,-9999.9,-9999.9,-9999.9,-9999.9,536389.5,0.0
2005,9,2,25.1,799.925,1126.7200000000003,1207.071,-9999.9,-9999.9,-9999.9,-9999.9,529831.9,0.0
2005,9,3,20.85,752.875,1113.12,1162.6,-9999.9,-9999.9,-9999.9,-9999.9,515906.6,0.0
2005,9,4,21.3,795.225,1105.61,1187.883,-9999.9,-9999.9,-9999.9,-9999.9,523593.3,0.0
2005,9,5,21.3,792.35,1105.5900000000001,1157.8,-9999.9,-9999.9,-9999.9,-9999.9,522115.0,0.0
2005,9,6,22.45,812.775,1133.4600000000003,1197.361,-9999.9,-9999.9,-9999.9,-9999.9,534900.4,0.0
2005,9,7,21.049999999999997,821.65,1099.67,1198.005,-9999.9,-9999.9,-9999.9,-9999.9,531609.7,0.0
2005,9,8,14.45,809.375,1064.7800000000002,1157.6,-9999.9,-9999.9,-9999.9,-9999.9,515287.1,0.0
2005,9,9,9.2,548.525,900.6800000000003,1239.0569999999996,-9999.9,-9999.9,-9999.9,-9999.9,407557.7,0.0
2005,9,10,10.9,496.325,945.1700000000002,1178.7129999999997,-9999.9,-9999.9,-9999.9,-9999.9,407457.0,0.0
2005,9,11,11.55,504.125,1077.8400000000001,1165.6249999999995,-9999.9,-9999.9,-9999.9,-9999.9,426371.2,0.0
2005,9,12,9.9,530.4499999999999,929.5800000000004,1251.7069999999992,-9999.9,-9999.9,-9999.9,-9999.9,413049.9,0.0
2005,9,13,5.449999999999999,293.675,720.2300000000006,1205.9059999999995,-9999.9,-9999.9,-9999.9,-9999.9,287132.2,0.0
2005,9,14,4.4,499.35,815.9400000000004,1210.349,-9999.9,-9999.9,-9999.9,-9999.9,358120.8,0.0
2005,9,15,6.5,371.2,725.41,1080.284999999999,-9999.9,-9999.9,-9999.9,-9999.9,306926.8,0.0
2005,9,16,4.949999999999999,322.97499999999997,662.4200000000004,1168.0409999999993,-9999.9,-9999.9,-9999.9,-9999.9,296345.2,0.0
2005,9,17,3.75,442.3,921.2500000000003,1232.4959999999996,-9999.9,-9999.9,-9999.9,-9999.9,373119.8,0.0
2005,9,18,3.7,586.7,1042.61,1197.0919999999994,-9999.9,-9999.9,-9999.9,-9999.9,442552.8,0.0
2005,9,19,4.05,658.125,968.6000000000001,1222.0349999999999,-9999.9,-9999.9,-9999.9,-9999.9,456369.3,0.0
2005,9,20,-0.15,518.15,986.12,1320.5619999999997,-9999.9,-9999.9,-9999.9,-9999.9,423104.4,0.0
2005,9,21,2.95,358.65,813.5900000000004,1115.9109999999996,-9999.9,-9999.9,-9999.9,-9999.9,322837.1,0.0
2005,9,22,0.3,223.275,580.1100000000006,1065.6789999999996,-9999.9,-9999.9,-9999.9,-9999.9,231760.2,0.0
2005,9,23,2.3,239.0,558.5,1258.6179999999977,-9999.9,-9999.9,-9999.9,-9999.9,234858.0,0.0
2005,9,24,1.75,356.375,859.4900000000002,1138.2979999999989,-9999.9,-9999.9,-9999.9,-9999.9,328698.0,0.0
2005,9,25,2.0,505.825,1065.74,1127.5,-9999.9,-9999.9,-9999.9,-9999.9,401518.5,0.0
2005,9,26,1.05,738.85,1064.7400000000005,1143.666,-9999.9,-9999.9,-9999.9,-9999.9,488857.8,0.0
